candidate,period,scenario,net_usd,account_return_pct,drawdown_usd,intraday_low_drawdown_usd,closed_episodes,fees_usd
sma_btc-050,recent_2026,cost,-213.25608473481952,-2.132560847348197,271.9280407492206,292.45674528221934,7,135.67078150082003
sma_btc-050,recent_2026,delay,-279.5183500055373,-2.795183500055376,311.61042289568104,330.12679453792043,7,108.01390565253601
sma_btc-050,recent_2026,combined,-314.77328553566986,-3.1477328553566997,341.2601242343808,359.62043052508125,7,134.44967913667
sma_btc-060,development,base,-36.000555994431124,-0.3600055599443097,143.81105049160033,202.68193645439896,5,79.327183735432
sma_btc-060,development,cost,-62.62853432003976,-0.6262853432003945,159.00852328009933,206.88733326642068,5,98.78814171204002
sma_btc-060,development,delay,-56.025340665280964,-0.5602534066528109,181.87655249096133,214.85661531537698,5,78.98364330928001
sma_btc-060,development,combined,-82.49708042297243,-0.8249708042297188,196.78671785948973,218.9810618099982,5,98.36129984797002
sma_btc-060,later_2025,base,-172.03438468431887,-1.7203438468431864,286.6588520009591,373.8307965144322,4,62.45021327832
sma_btc-060,later_2025,cost,-192.37837472235879,-1.9237837472235841,301.0001197044712,387.56595614716025,4,77.80406775036
sma_btc-060,later_2025,delay,-132.05063458079894,-1.3205063458079924,273.493350169776,359.66661611467134,4,62.81089078580001
sma_btc-060,later_2025,combined,-152.6699957396595,-1.5266999573965934,287.90964641878054,373.4830283950596,4,78.25264613566002
sma_btc-060,recent_2026,base,39.884266076911445,0.39884266076910535,221.98906894310494,246.44992776334402,7,111.42849512608801
sma_btc-060,recent_2026,cost,1.9148443645026418,0.019148443645033986,241.8685573772691,271.4093311591387,7,138.68984005950003
sma_btc-060,recent_2026,delay,1.4779267679205077,0.014779267679210228,197.69606925025437,220.07663547025368,7,111.47286887608001
sma_btc-060,recent_2026,combined,-36.16880296524687,-0.3616880296524738,217.79776187131756,245.29754179594784,7,138.74470087825003
sma_btc-070,development,base,49.59560830588816,0.4959560830588794,127.61176808332857,185.42525804486468,4,64.15241418511201
sma_btc-070,development,cost,27.727922689478874,0.2772792268947777,142.9210049050198,189.73008860909977,4,79.91080825852
sma_btc-070,development,delay,13.612024716447195,0.1361202471644729,148.85420645244812,181.01703819062277,4,63.71858284855201
sma_btc-070,development,combined,-8.005619769810437,-0.08005619769810846,163.99640724691017,185.342650864799,4,79.37136713281001
sma_btc-070,later_2025,base,-124.91312482620742,-1.2491312482620698,239.53759602255923,327.12745535324757,3,46.950508117208
sma_btc-070,later_2025,cost,-140.2741662992703,-1.4027416629927014,248.89591555323204,335.9215867454732,3,58.51136531227
sma_btc-070,later_2025,delay,-95.21350842014363,-0.9521350842014331,236.78607868399922,323.28098195945495,3,47.200753262144005
sma_btc-070,later_2025,combined,-110.7628843864095,-1.1076288438640947,246.14954609166853,332.0870660376386,3,58.822785539410006
sma_btc-070,recent_2026,base,-10.797571532624715,-0.10797571532624728,163.87050414985606,185.54965625855948,4,63.452625984624
sma_btc-070,recent_2026,cost,-32.242279079120635,-0.3224227907912103,168.2243291253908,195.06486811455034,4,79.04067130512
sma_btc-070,recent_2026,delay,-67.29437040366429,-0.6729437040366437,166.65889114700985,182.92632007315297,4,63.021273169664006
sma_btc-070,recent_2026,combined,-88.3477608264493,-0.8834776082644935,170.993152329469,192.45989226916936,4,78.50411893545001
sma_btc-080,development,base,126.07522028352105,1.2607522028352136,112.58428669804744,154.05350700998315,3,49.01977133448001
sma_btc-080,development,cost,109.12731867262119,1.091273186726216,111.87304152155957,153.22289697000087,3,61.08948597938001
sma_btc-080,development,delay,84.49420472617567,0.8449420472617541,118.45206099219286,152.00320747862315,3,48.59679093682401
sma_btc-080,development,combined,67.80090541374739,0.6780090541374628,128.5204487211613,151.18357406723953,3,60.54954965725
sma_btc-080,later_2025,base,-136.045375841617,-1.3604537584161691,250.66984612136184,338.160970271505,3,46.842742530616
sma_btc-080,later_2025,cost,-151.3417888985805,-1.5134178889858019,259.96353724570145,346.8915934598208,3,58.37720796858001
sma_btc-080,later_2025,delay,-109.63931243486331,-1.096393124348638,251.16101935596816,337.52993910560144,3,47.058310205864
sma_btc-080,later_2025,combined,-125.08157063923136,-1.2508157063923164,260.4180240133501,346.23118077213076,3,58.63500217423002
sma_btc-080,recent_2026,base,-63.786935965745215,-0.6378693596574503,140.24967987787204,143.40203424324864,4,63.00616818474401
sma_btc-080,recent_2026,cost,-84.8626430673412,-0.8486264306734159,150.18882977680005,154.77337699477175,4,78.48535983934
sma_btc-080,recent_2026,delay,-95.21000094528063,-0.9521000094528054,141.65552910819133,160.52298208931097,4,62.90630108728001
sma_btc-080,recent_2026,combined,-116.07000309167051,-1.160700030916706,146.06251563529986,164.79950627360085,4,78.36091996467002
sma_btc-090,development,base,105.47091172480032,1.0547091172480094,112.54540403763167,154.05350700998315,2,32.822242711200005
sma_btc-090,development,cost,94.07913518031819,0.940791351803183,117.30381301068155,153.22289697000087,2,40.90575543368001
sma_btc-090,development,delay,88.28846648723265,0.8828846648723188,114.71004313731282,152.00320747862315,2,32.662615394768004
sma_btc-090,development,combined,76.99838041803923,0.7699838041803853,119.44888716386959,151.18357406723953,2,40.70702637196
sma_btc-090,later_2025,base,-137.36337347900735,-1.3736337347900696,251.98784365062238,339.46732046886245,3,46.82999516400801
sma_btc-090,later_2025,cost,-152.65187112448984,-1.5265187112448952,261.2736193637011,348.19005982169074,3,58.36133583949001
sma_btc-090,later_2025,delay,-114.25526090247877,-1.1425526090247828,255.7607036334084,342.0893385745276,3,47.01366155848001
sma_btc-090,later_2025,combined,-129.6687492930996,-1.2966874929309924,264.9891119081385,350.76241276973997,3,58.5794253091
sma_btc-090,recent_2026,base,14.636182551759703,0.14636182551759358,115.16630318544048,131.56791361846444,2,32.05619672924
sma_btc-090,recent_2026,cost,3.782925321320363,0.03782925321320629,114.54559730658002,136.21187468934113,2,39.95202376668
sma_btc-090,recent_2026,delay,-75.89897222041691,-0.758989722204173,138.9514479059544,157.85569714307348,2,31.295469581416008
sma_btc-090,recent_2026,combined,-86.21917553463936,-0.8621917553463976,143.5379913504603,162.3315715173594,2,39.00485389264
sma_eth-010,development,base,-545.9609898307644,-5.459609898307649,551.6585454673041,581.9440700752275,12,182.61926028826483
sma_eth-010,development,cost,-604.3092533243307,-6.0430925332433105,604.5923079713448,634.54110323042,12,227.026249359932
sma_eth-010,development,delay,-567.3216576104114,-5.673216576104112,572.148772496952,603.3796649596625,12,182.03468977211284
sma_eth-010,development,combined,-625.4370226010578,-6.254370226010575,630.2142513706021,661.098968457738,12,226.30161466765398
